omim_id	entrez_id
314390	7547
314400	2316
314580	55906
400044	6736
400045	6736
400047	90665
415000	140032
415000	1617
415000	442862
415000	57054
415000	57055
415000	5940
415000	8284
415000	8287
415000	8653
415000	86614
415000	9081
415000	9082
415000	9083
415000	9084
415000	9085
415000	9426
500008	4512
500008	4549
500008	4574
535000	4508
535000	4514
535000	4519
535000	4535
535000	4536
535000	4538
535000	4539
535000	4540
535000	4541
540000	4511
540000	4512
540000	4513
540000	4514
540000	4519
540000	4535
540000	4540
540000	4541
540000	4558
540000	4566
540000	4567
540000	4572
540000	4574
540000	4575
540000	4577
540000	4578
545000	4558
545000	4565
545000	4566
545000	4567
545000	4571
551000	4576
551500	4508
556500	4576
580000	4574
580000	55687
580000	55687
600001	2627
600002	5745
600059	10594
600060	4647
600072	5621
600081	120227
600092	55733
600101	9132
600105	23418
600110	6785
600116	5071
600118	22930
600121	8540
600132	7287
600138	26121
600142	5654
600143	2055
600145	81839
600151	84100
600155	1910
600175	59341
600195	7010
600204	1298
600224	6712
600231	362
600251	23384
600263	3459
600268	3845
600274	4137
600274	5663
600316	51168
600320	387082
600334	7273
600348	2009
600363	123606
600373	9361
600376	94
600430	9759
600462	80324
600496	6927
600501	1910
600512	5649
600512	64780
600512	9211
600513	1137
600625	652
600627	6999
600630	2074
600638	10381
600649	1376
600652	79784
600666	23193
600721	728294
600740	1175
600775	2077
600790	111365204
600791	2299
600791	3766
600791	5172
600794	2617
600795	25978
600802	3718
600803	5244
600807	117156
600807	154
600807	240
600807	3135
600807	3176
600807	3596
600807	4589
600807	6356
600807	7124
600807	7941
600850	5625
600858	51422
600880	2153
600880	3717
600881	1411
600882	7879
600886	2512
600901	2178
600919	287
600920	91179
600955	5122
600962	3848
600965	7466
600969	1299
600971	259236
600972	1836
600974	117531
600975	1545
600975	4053
600975	7010
600977	83394
600987	4212
600994	1687
600995	7827
601001	3861
601003	487
601005	775
601042	6513
601067	64072
601067	65217
601068	401474
601071	9381
601072	64699
601088	4094
601098	9516
601104	4137
601110	10195
601144	6331
601152	9927
601154	6331
601162	5832
601186	64220
601198	846
601200	23405
601214	3728
601216	4054
601238	85300
601277	26154
601283	11132
601287	6444
601316	2070
601317	4647
601321	4763
601331	80114
601338	478
601358	6595
601360	9496
601367	2147
601367	2153
601367	241
601367	4846
601367	5583
601369	1690
601382	8898
601386	491
601386	64072
601388	1493
601390	8642
601399	861
601410	346171
601410	57061
601412	4009
601414	9129
601419	1674
601455	10397
601457	5896
601457	5897
601462	1134
601472	2617
601492	3373
601493	11155
601494	7139
601495	3507
601518	6041
601536	3198
601539	5189
601543	7007
601544	2706
601547	1415
601550	6521
601551	6521
601552	444
601553	1001
601559	3977
601583	11281
601596	79628
601606	1540
601626	1050
601626	1788
601626	2120
601626	2322
601626	2624
601626	26511
601626	3717
601626	3815
601626	3845
601626	4026
601626	4869
601626	6455
601626	7015
601626	8021
601626	8028
601626	8301
601626	861
601631	2296
601634	4522
601634	4524
601634	4548
601634	4552
601650	54949
601665	154
601665	155
601665	181
601665	5167
601665	51738
601665	5443
601665	5468
601665	7352
601665	8431
601665	9607
601665	9672
601675	2068
601678	6557
601680	7136
601705	8456
601707	6608
601709	5328
601718	24
601744	7100
601775	6573
601776	113189
601777	3000
601780	54982
601800	7299
601812	5159
601813	4041
601815	26227
601816	54658
601820	3767
601847	8647
601859	355
601859	356
601868	1302
601869	126326
601884	4041
601885	2700
601887	779
601894	2335
601942	3559
601952	51371
601954	8557
601977	4352
602014	140803
602025	4159
602032	3891
602066	112476
602078	401
602079	2328
602080	8792
602081	93986
602082	7045
602083	65217
602088	27130
602089	2324
602089	3791
602089	84168
602092	10083
602093	2978
602099	80208
602111	4322
602152	91147
602271	755
602342	79718
602347	5244
602361	63901
602390	148738
602398	1718
602400	6768
602433	23064
602450	64421
602459	5459
602471	145258
602473	23474
602477	610
602481	477
602482	2296
602483	2773
602485	2645
602491	7391
602501	5290
602522	7809
602531	55249
602535	4784
602540	2706
602541	1120
602557	65992
602579	4351
602588	2138
602629	55145
602668	7555
602722	50617
602723	79092
602771	57190
602772	346007
602782	55315
602849	2261
602875	4882
603013	3084
603034	8292
603041	1890
603041	5428
603075	10878
603075	3078
603075	348
603075	83872
603116	267010
603147	29929
603194	51259
603218	5621
603233	149775
603233	2778
603233	8675
603278	81
603284	83605
603285	11235
603358	617
603373	7253
603383	136371
603387	5296
603457	23347
603467	2188
603471	10165
603472	100996717
603511	10049
603516	25814
603543	8626
603546	3835
603552	8676
603553	5551
603554	5896
603554	5897
603554	64421
603563	9897
603585	10559
603592	55034
603622	4627
603629	7007
603649	22999
603671	57688
603688	2048
603689	7273
603720	161497
603736	23522
603776	255738
603786	8842
603813	26119
603829	6331
603830	6331
603896	1967
603902	3043
603903	3043
603909	843
603932	1299
603932	1301
603932	54829
603932	7058
603932	8483
603933	7422
603956	2261
603965	7225
604004	220296
604004	23209
604091	19
604093	4035
604116	24
604117	4014
604121	1786
604129	1294
604131	3039
604131	3040
604131	3043
604145	7273
604168	9150
604169	1837
604173	79650
604187	3798
604213	29899
604218	5274
604219	1409
604229	5080
604232	55812
604233	6324
604250	7036
604271	2690
604273	91647
604278	8671
604286	6443
604290	1356
604292	8626
604302	3569
604302	4282
604307	1420
604308	2200
604317	284403
604320	3508
604321	57082
604326	5521
604348	8864
604352	84059
604356	1123
604360	80208
604364	9681
604367	5468
604369	26503
604370	672
604377	9997
604379	200879
604387	27031
604391	4361
604393	23746
604400	79188
604403	6323
604416	9051
604432	146057
604454	7072
604484	10342
604498	4352
604536	5317
604537	167691
604559	54795
604563	81846
604571	6890
604571	6891
604571	6892
604625	5083
604715	6530
604717	71
604757	4488
604765	1674
604772	10345
604772	6262
604772	845
604777	126410
604804	55755
604805	6253
604841	1301
604864	1280
604906	27185
604928	493856
604931	9563
605013	54820
605019	27329
605021	57465
605027	25788
605027	5551
605027	843
605027	8438
605027	8915
605039	171023
605041	1540
605074	4233
605074	5546
605115	4306
605130	4297
605192	6495
605218	5133
605231	8195
605253	1959
605258	57379
605259	3748
605275	8216
605280	3329
605282	22856
605285	3098
605289	8626
605309	5728
605355	7138
605361	5582
605362	2070
605373	6391
605375	1141
605376	55997
605387	128866
605389	147495
605407	7054
605428	2549
605429	51603
605432	3207
605462	5727
605462	5921
605462	6608
605462	8643
605472	79955
605472	84059
605479	8647
605543	6622
605583	246213
605588	4000
605589	11284
605589	81857
605594	1834
605606	149233
605635	1181
605637	4620
605670	114902
605676	1832
605711	27247
605714	351
605724	675
605726	10280
605751	112476
605803	2312
605809	1145
605814	10165
605820	10020
605822	64132
605850	29958
605899	2653
605899	2731
605899	275
605909	65018
605911	3158
605990	22891
606002	23064
606003	6888
606053	10716
606054	5095
606054	5096
606056	7841
606068	84140
606069	30061
606070	9782
606071	59341
606072	859
606159	2512
606164	6234
606170	23522
606176	2645
606217	78987
606220	26224
606232	85358
606243	79058
606324	11315
606346	4646
606353	57679
606367	3559
606392	3651
606394	4760
606408	7148
606438	57338
606482	1785
606483	8729
606545	59344
606574	51151
606579	22861
606581	2166
606593	3981
606595	3315
606612	79147
606657	10133
606657	4976
606658	3708
606660	8930
606661	8314
606664	27232
606685	6444
606688	5621
606690	7248
606690	7249
606693	23400
606703	111
606705	117531
606713	57822
606719	1029
606721	857
606744	5932
606762	2746
606763	352909
606764	3815
606764	6390
606764	6391
606766	116369
606768	8291
606777	6513
606785	54658
606788	3356
606798	1816
606812	2271
606824	6523
606835	59341
606843	958
606854	9289
606856	23022
606864	6390
606864	6391
606864	6392
606889	348
606889	5664
606893	63916
606943	124590
606952	7299
606963	3162
606963	4312
606966	261734
606996	261734
607014	3425
607015	3425
607016	3425
607017	9750
607039	146183
607060	120892
607078	4148
607080	50846
607084	25861
607091	2683
607095	6023
607101	53904
607107	7157
607115	114548
607131	374654
607136	6908
607143	79087
607151	57674
607154	3596
607155	79147
607174	4330
607174	4771
607174	5155
607174	51684
607174	5728
607174	6605
607196	60386
607200	50506
607208	6323
607225	57679
607236	80025
607250	55775
607259	6687
607271	841
607276	153
607277	5729
607278	4233
607313	64221
607317	55187
607323	57167
607326	54808
607330	6309
607339	1524
607341	2475
607341	7248
607341	7249
607346	3752
607361	91147
607364	1188
607371	60
607398	56246
607417	51185
607426	27235
607432	5048
607447	7351
607450	1832
607453	152137
607454	339453
607457	360
607459	5428
607459	56652
607464	51079
607473	79001
607475	6017
607476	6017
607482	8048
607483	80704
607485	2896
607486	1378
607487	8557
607507	4049
607514	338557
607523	1294
607539	727857
607541	7045
607554	3784
607594	29851
607596	7443
607598	2065
607602	3858
607616	6609
607624	5873
607625	10577
607626	9076
607628	1181
607631	114327
607634	4041
607641	1639
607654	3848
607655	1832
607676	51135
607677	4359
607678	1959
607681	2566
607682	785
607684	4747
607685	5156
607688	26058
607694	11128
607694	55703
607706	54332
607721	8036
607734	4747
607736	4359
607745	6326
607748	9414
607765	80270
607778	3549
607785	23092
607785	4763
607785	5781
607785	867
607791	4359
607812	10484
607821	4646
607822	348
607822	5663
607823	54345
607829	8642
607831	54332
607831	56704
607832	23607
607834	6532
607836	27022
607842	10194
607847	2672
607850	54829
607855	3908
607864	8312
607876	56910
607903	147409
607906	85365
607907	5155
607921	25794
607932	652
607936	1475
607941	2626
607944	54
607948	114609
607948	1154
607948	30835
607948	3431
607948	345611
607948	3458
607948	3459
607948	6347
607948	6556
607948	7097
608013	2629
608022	168667
608027	27445
608030	2521
608033	5903
608051	8842
608068	4210
608089	27030
608089	2956
608089	4437
608089	999
608091	51259
608093	1798
608097	10564
608099	6442
608104	79053
608105	57465
608106	7374
608115	2492
608118	7780
608133	5961
608133	6094
608161	5961
608175	57623
608175	7038
608180	2192
608189	6690
608194	57096
608203	5880
608224	22953
608232	25
608232	613
608233	8546
608236	9639
608265	3082
608266	79577
608320	4205
608323	8565
608328	2200
608340	54332
608354	5921
608358	4625
608361	176
608380	375298
608389	6495
608390	6329
608393	55835
608404	948
608415	8787
608423	23534
608443	54862
608446	2099
608446	2155
608446	2162
608446	2729
608446	2730
608446	3690
608446	3957
608446	4049
608446	440823
608446	4973
608446	5687
608446	7292
608446	7804
608456	4595
608470	7045
608471	7045
608516	121278
608516	2289
608516	3356
608540	56052
608553	64802
608556	7100
608565	2103
608567	6331
608569	10060
608572	10907
608579	3105
608579	3106
608584	387129
608594	10555
608611	22934
608612	10269
608615	8313
608622	3779
608627	9217
608629	54806
608634	3315
608641	79977
608643	1644
608644	1767
608647	54768
608649	10999
608653	8556
608654	4803
608673	26353
608681	145873
608688	471
608703	87178
608709	84823
608716	259266
608728	4148
608747	3479
608751	4634
608758	4633
608768	6315
608768	724066
608776	79796
608779	91949
608782	54704
608799	8813
608800	7259
608804	57165
608805	1280
608807	7273
608810	1410
608812	79695
608836	1376
608837	4626
608840	9215
608864	3664
608874	4487
608885	6513
608895	10516
608898	201294
608902	1565
608907	10347
608908	9997
608930	1134
608931	1145
608931	2673
608940	5130
608957	925
608970	1495
608971	3575
608978	7490
608980	158326
608984	81790
608996	668
609006	83715
609015	3030
609016	3030
609027	960
609033	28982
609040	5318
609048	1019
609049	3913
609053	55215
609054	83990
609056	8869
609057	977
609060	85476
609069	256297
609070	54583
609115	9987
609129	81624
609135	3458
609135	4683
609135	51119
609135	5551
609135	7015
609136	6663
609140	1296
609141	6935
609148	259197
609152	7253
609153	10058
609161	8622
609162	1280
609165	3858
609180	9526
609192	7046
609195	2583
609200	9499
609218	146167
609220	5352
609227	79083
609241	4668
609242	4668
609254	9657
609260	9927
609265	11200
609270	1200
609273	390594
609283	291
609284	7170
609285	7169
609286	56652
609296	7155
609304	79751
609306	1938
609308	10585
609310	4292
609311	121512
609313	1174
609322	6598
609338	5468
609340	80821
609352	3852
609404	219736
609423	1234
609423	1524
609423	30835
609423	3107
609423	3458
609423	3566
609423	3577
609423	3586
609423	3811
609423	6347
609423	6348
609423	6349
609423	6352
609423	6356
609423	6387
609423	7098
609423	729230
609432	727857
609439	10518
609441	658
609446	3778
609452	11155
609460	26128
609465	126792
609508	1280
609524	2318
609528	9342
609529	23495
609532	1234
609532	282617
609532	3458
609533	65217
609535	1557
609536	727
609541	64837
609549	83552
609560	7084
609579	2263
609583	4867
609597	60529
609620	3757
609621	3784
609622	3759
609628	9663
609634	6323
609637	7546
609638	1832
609646	286676
609698	79048
609706	1302
609734	5443
609741	1417
609753	4650
609755	1493
609796	9333
609812	1056
609813	3955
609814	3075
609820	54583
609821	64805
609823	11078
609887	134430
609889	5896
609909	5350
609913	23155
609923	10210
609924	95
609942	3845
609968	3643
609975	3033
609981	4173
610003	2055
610006	36
610015	2752
610017	8200
610019	79443
610021	6566
610024	5149
610031	347733
610042	26047
610048	1634
610069	657
610090	55163
610092	338917
610093	338917
610100	50717
610102	730
610125	5015
610127	1509
610131	11232
610140	4000
610149	5654
610153	153562
610154	107
610156	56623
610163	919
610168	7048
610181	79621
610185	124997
610187	23414
610188	80184
610189	80184
610193	1829
610198	131118
610199	169792
610202	4094
610204	283989
610205	4853
610212	51473
610217	8398
610220	494513
610227	79755
610244	118813
610245	5173
610246	10939
610250	65055
610251	217
610253	79813
610256	2301
610265	222662
610282	64218
610283	64218
610293	93183
610297	27429
610313	23529
610329	84153
610333	10535
610353	1135
610356	169522
610357	547
610359	23020
610370	50674
610374	6833
610377	4598
610379	1234
610381	84839
610419	9294
610424	3455
610424	3459
610424	3588
610425	1413
610427	57010
610442	54187
610443	284058
610444	2779
610445	6010
610446	6556
610448	11277
610455	54809
610460	7172
610474	2261
610475	50940
610476	1824
610478	93589
610489	5573
610498	51021
610504	871
610505	10102
610508	8462
610532	84668
610536	9343
610539	5660
610542	2673
610549	3643
610551	81622
610582	3767
610599	768206
610600	1585
610612	343035
610618	2161
610623	5309
610628	60675
610629	6229
610644	284654
610651	2071
610678	7284
610682	10491
610687	1073
610688	91147
610698	3075
610706	2248
610708	10059
610713	3239
610717	57104
610725	51196
610733	6654
610738	10456
610743	23345
610755	1027
610756	2068
610758	2067
610759	9126
610762	949
610768	22845
610773	5250
610798	28956
610805	25778
610828	5727
610829	2736
610832	79728
610840	22873
610842	2677
610852	51314
610878	6092
610883	201163
610896	147912
610913	6440
610915	64175
610921	21
610927	1380
610938	948
610947	4040
610951	256471
610954	6925
610965	2072
610967	387733
610968	60681
610978	7080
610984	3426
610988	4049
610992	29968
610997	10481
611022	5962
611038	30062
611040	83552
611064	11213
611067	57449
611081	55054
611087	92335
611090	6487
611091	54888
611092	2898
611093	7991
611102	117155
611102	161497
611105	55157
611126	28976
611131	10002
611134	80184
611136	2554
611162	114609
611162	1154
611162	1378
611162	2212
611162	2213
611162	2532
611162	2539
611162	2993
611162	2994
611162	2995
611162	3043
611162	3383
611162	4843
611162	6521
611162	7124
611162	948
611174	10265
611182	84342
611209	9382
611225	11160
611228	9896
611263	57560
611283	27034
611291	79840
611302	10749
611307	203859
611363	57057
611369	23396
611376	5885
611377	9241
611378	718
611383	25861
611390	92935
611391	631
611407	7414
611431	161742
611451	220074
611465	64241
611489	866
611490	1186
611493	9992
611497	9842
611498	84662
611521	7297
611523	57038
611528	3728
611543	4327
611544	1414
611548	135935
611553	5894
611554	5894
611556	2997
611560	23322
611561	23322
611584	6663
611588	2218
611590	6521
611597	8419
611603	7846
611615	2218
611638	6469
611664	4254
611705	7273
611718	1950
611719	56945
611721	5660
611722	5660
611724	3662
611726	154881
611742	434
611755	80184
611762	91662
611771	348
611773	1282
611777	23171
611783	2034
611788	59
611804	2035
611809	7439
611812	54361
611816	3756
611818	859
611819	6330
611820	10142
611862	2532
611868	23301
611875	775
611876	783
611878	7168
611879	7134
611880	7137
611881	226
611884	8701
611890	2733
611895	283
611928	4477
611938	845
611942	8912
611943	165918
611953	1471
611960	1116
612001	1139
612001	51621
612004	54205
612015	91869
612016	56997
612018	387700
612020	10908
612042	285498
612052	1136
612052	1138
612067	8575
612069	23435
612073	8803
612075	50484
612076	56606
612079	55131
612095	8842
612098	70
612100	26047
612109	3166
612119	11181
612124	8048
612126	6513
612132	4792
612138	5339
612158	88
612160	1385
612164	6812
612199	80169
612201	4878
612219	2130
612225	5078
612227	5078
612229	4092
612233	3329
612237	8013
612237	8148
612240	3741
612244	5243
612245	3663
612247	2261
612251	3663
612253	6775
612260	4615
612261	149233
612267	219931
612269	2562
612271	7306
612278	345611
612281	348938
612284	57545
612285	57545
612286	6569
612287	9368
612289	29957
612290	3199
612291	200894
612292	51305
612300	966
612301	8792
612304	5624
612310	344018
612313	23314
612318	9119
612319	79152
612336	5627
612337	10472
612347	3753
612350	91252
612356	3053
612362	5122
612370	55636
612371	7494
612376	4926
612376	5914
612379	79644
612387	56244
612389	80746
612390	79042
612394	8985
612400	8200
612416	2160
612422	7139
612423	3818
612431	5978
612437	144165
612438	10382
612444	64446
612446	729
612460	79068
612462	2778
612463	2778
612474	2702
612474	2703
612518	55172
612520	6927
612522	1234
612526	857
612527	6218
612528	6165
612529	9313
612539	9197
612540	1272
612541	92579
612542	2524
612551	8542
612555	675
612556	9370
612560	7367
612561	6125
612562	6135
612563	6201
612567	3588
612572	3420
612577	9896
612580	1013
612591	5424
612621	8831
612623	2056
612624	1636
612628	3557
612630	10913
612631	203
612633	5444
612634	6648
612635	3077
612643	10804
612644	2707
612645	10804
612649	345895
612650	221421
612651	22858
612653	6521
612656	6507
612657	8842
612671	10786
612674	26090
612690	2038
612691	9896
612692	974
612702	2253
612703	6491
612712	145226
612713	79644
612714	84701
612716	6697
612718	2628
612736	2593
612740	210
612775	8754
612780	3766
612781	2688
612782	84876
612783	6786
612794	70
612797	3990
612798	1906
612813	176
612838	6324
612840	83706
612841	79574
612847	9060
612852	3557
612874	272
612877	1829
612885	84515
612899	846
612900	23189
612908	1832
612918	5290
612921	23363
612922	4179
612923	3426
612924	629
612925	718
612926	7056
612932	2027
612933	3939
612936	9179
612937	54344
612938	79068
612940	5831
612943	55975
612949	8604
612951	8635
612952	25939
612953	8398
612954	9531
612955	6640
612956	1804
612961	2254
612964	2516
612965	2516
612968	2301
612975	79365
612989	84233
612997	117144
612997	117155
612997	161497
612998	23345
612999	23224
613000	3868
613001	2260
613002	7098
613003	121278
613011	3702
613013	8929
613014	238
613021	6337
613027	5261
613028	5728
613029	675
613032	137196
613038	5449
613060	2563
613065	2322
613065	2782
613065	4683
613065	581
613065	613
613065	6886
613065	6887
613065	8021
613068	2348
613070	55687
613071	6340
613073	4318
613074	407053
613075	54453
613076	2671
613077	50484
613078	10111
613079	125336
613080	84733
613086	4053
613087	7092
613089	5290
613090	1187
613090	1188
613091	79659
613092	5972
613093	5146
613094	392255
613095	5311
613098	4157
613099	4157
613100	4909
613101	6813
613102	1825
613105	5961
613107	2672
613108	64581
613112	81027
613115	54463
613116	3273
613118	462
613119	10008
613120	55800
613122	91624
613123	10021
613135	6531
613148	3587
613150	29954
613151	55624
613152	2218
613153	79147
613154	9215
613155	10585
613156	29954
613157	55624
613158	29954
613159	63929
613161	51733
613162	22978
613163	18
613172	282996
613177	8425
613179	4860
613192	83696
613193	123872
613194	7439
613195	170691
613204	3679
613205	4000
613206	57165
613211	256764
613216	4308
613217	4072
613223	7096
613224	4893
613225	2162
613227	767
613229	114798
613235	2165
613237	64423
613239	100134444
613243	7134
613244	4072
613251	4624
613252	4624
613254	3458
613254	7249
613255	7414
613265	1908
613266	6663
613267	6925
613268	83959
613270	6935
613280	55532
613285	389207
613286	7137
613287	16
613291	6555
613307	286262
613308	6204
613309	6231
613310	23554
613312	5167
613313	57817
613319	203859
613320	51025
613325	6597
613327	284119
613328	5293
613328	90417
613329	5054
613330	579
613341	9227
613345	6329
613347	675
613348	79728
613353	79628
613370	3630
613375	640
613376	8988
613382	5744
613385	83737
613388	6569
613390	5889
613391	374462
613393	50489
613398	1663
613399	5889
613402	11284
613404	63894
613406	25942
613410	285195
613411	6011
613418	100422910
613424	70
613426	4625
613428	388939
613435	10133
613436	22941
613443	4208
613451	60529
613453	5269
613454	2290
613456	8092
613463	2646
613464	123016
613470	2821
613471	3930
613477	6709
613480	57165
613485	3762
613489	25839
613490	5265
613493	930
613494	115650
613495	931
613496	975
613500	3543
613501	973
613502	29760
613506	56262
613507	2992
613508	59341
613517	646960
613546	1588
613550	91147
613551	54414
613554	7450
613559	91574
613561	51067
613563	867
613566	10661
613571	5447
613573	81607
613575	84100
613581	50939
613582	5148
613587	94137
613589	6272
613608	10299
613610	57539
613611	5784
613612	10466
613615	10806
613616	112817
613617	130557
613625	90411
613630	1147
613640	9517
613641	3735
613642	6389
613643	7345
613646	51293
613647	9907
613652	712
613656	338567
613657	3418
613658	10056
613659	1316
613659	2064
613659	2263
613659	324
613659	3553
613659	3557
613659	3659
613659	3845
613659	4595
613659	5290
613659	843
613660	92211
613661	440138
613662	5428
613668	9440
613670	27086
613671	55084
613672	55149
613673	10661
613674	64321
613676	55835
613677	3762
613679	2147
613680	79228
613684	2033
613686	84667
613688	144245
613688	3757
613690	7137
613693	9992
613694	5663
613695	3753
613697	5664
613702	9573
613703	392255
613703	9573
613704	9573
613705	7341
613706	673
613707	673
613708	51062
613710	60386
613711	2668
613712	1908
613717	51082
613718	253827
613720	3785
613721	6326
613722	23236
613723	5339
613724	6342
613728	55129
613730	83700
613731	6010
613735	4774
613736	55851
613737	5663
613743	1583
613744	23431
613750	4901
613751	93
613752	191
613756	1259
613757	84839
613758	6295
613759	8772
613761	2074
613762	4214
613763	1410
613765	7273
613767	1258
613769	5995
613778	387715
613779	718
613780	4638
613783	716
613784	1524
613789	732
613790	731
613791	10747
613793	1604
613794	6121
613795	4088
613796	6772
613800	5000
613801	5158
613803	23594
613804	81620
613805	990
613807	339829
613808	55036
613809	7399
613810	5145
613811	51091
613812	9420
613818	1605
613819	79809
613820	79809
613823	22995
613824	284086
613825	735
613826	57096
613827	2979
613829	1406
613830	9187
613834	59
613835	23418
613837	3614
613838	51778
613839	1719
613843	7287
613845	54938
613848	871
613849	121340
613850	3704
613852	2528
613854	2657
613855	785
613856	2780
613860	8547
613861	79947
613862	10461
613865	375611
613869	1410
613870	1889
613873	57158
613874	5350
613876	91624
613877	5346
613881	9531
613882	54805
613885	79867
613886	4915
613887	23424
613908	343641
613912	1675
613916	3735
613925	220296
613926	220296
613933	31
613943	643418
613949	920
613950	85358
613951	84464
613953	23765
613954	7415
613955	133396
613956	112744
613957	2516
613958	283417
613960	4689
613970	2904
613972	7517
613977	3048
613978	3039
613978	3040
613980	3759
613981	121391
613982	5176
613983	24148
613985	109580095
613985	3043
613986	5015
613987	55651
613988	55135
613989	7015
613990	26277
614008	8815
614009	6915
614017	83544
614018	9570
614019	54820
614020	9524
614021	253017
614022	6331
614023	5723
614024	8858
614025	3990
614028	345
614033	3029
614034	3162
614035	23562
614037	4056
614038	2624
614039	10381
614042	59
614049	2702
614050	10060
614052	54968
614053	514
614055	39
614063	339983
614065	2318
614066	10717
614067	11154
614069	9841
614070	10758
614072	84343
614073	89781
614074	11234
614075	79803
614076	84062
614077	388552
614078	54928
614079	51267
614079	64581
614080	23556
614081	3240
614082	2189
614083	55120
614089	4624
614090	4624
614091	57539
614096	57505
614097	847
614098	3763
614099	112752
614102	3514
614104	1859
614105	4329
614111	5162
614114	9702
614115	10319
614116	1786
614120	374654
614122	1118
614128	3945
614129	8192
614131	4643
614134	1297
614135	1297
614152	56616
614153	10528
614156	644
614160	2660
614162	6772
614163	1407
614164	2876
614165	6389
614167	84146
614170	11107
614171	26258
614172	2624
614173	79600
614175	80776
614180	7401
614181	4117
614185	2200
614186	3769
614188	3590
614190	8622
614193	3077
614195	30813
614196	5800
614198	6329
614199	3913
614201	51206
614202	11253
614203	55737
614204	26525
614205	83987
614207	27315
614209	27077
614212	1376
614213	547
614219	57572
614222	22931
614224	3490
614225	25782
614226	50937
614228	1778
614229	255928
614231	51124
614249	9439
614250	4340
614251	1981
614254	2902
614255	547
614256	10369
614257	2036
614261	10617
614262	91754
614265	197322
614266	115908
614266	4481
614266	51008
614278	7941
614279	1109
614279	1646
614284	1298
614286	171023
614286	23451
614286	2624
614286	2782
614286	54790
614291	5892
614292	55214
614293	154288
614296	7466
614298	83636
614299	388962
614300	132
614302	79188
614303	406960
614305	4038
614306	6334
614307	23600
614320	672
614321	859
614322	51741
614324	29893
614325	9378
614327	8314
614328	6868
614331	7048
614332	9378
614335	4604
614337	5395
614338	5406
614340	55180
614350	2956
614369	79784
614370	1439
614371	30835
614372	4153
614373	10280
614374	720
614376	57728
614377	57728
614378	57728
614379	721
614380	720
614381	55703
614382	114609
614383	1154
614385	27030
614388	10059
614389	2153
614390	2147
614391	308
614395	3586
614399	84466
614400	113263
614401	4193
614402	11023
614409	57704
614411	364
614415	25939
614416	56603
614417	57094
614418	57094
614419	2805
614420	1776
614424	65062
614429	2626
614430	2626
614431	10370
614432	1482
614433	10370
614434	10516
614435	1482
614436	90678
614437	30008
614438	5831
614441	6578
614450	7067
614455	64423
614456	4286
614457	6785
614458	27010
614462	11019
614464	95681
614465	51524
614466	4314
614468	5336
614470	3845
614470	4893
614473	368
614474	2627
614475	2627
614480	2819
614482	9197
614483	1284
614485	158326
614486	7056
614487	10939
614490	9429
614491	65266
614492	65125
614493	7456
614495	26249
614496	8452
614497	10058
614498	221927
614499	8738
614500	157657
614501	79753
614504	3035
614507	1650
614508	5888
614514	5627
614519	1282
614519	1284
614519	1636
614521	3717
614524	1302
614546	1555
614557	55033
614558	6334
614559	50
614561	727676
614563	1778
614564	545
614565	440435
614575	5981
614576	57511
614582	11222
614583	71
614592	2263
614594	162514
614595	10699
614602	6499
614607	8289
614608	6598
614609	6597
614613	5144
614614	388551
614615	65250
614616	2984
614617	57465
614618	9152
614619	2743
614621	1161
614640	57654
614643	729920
614650	51004
614651	23590
614652	57107
614653	667
614654	57017
614662	3290
614665	2984
614669	5332
614672	57798
614673	9662
614674	3350
614675	6731
614678	51010
614679	388389
614680	10410
614689	3570
614691	55750
614699	1380
614700	987
614701	5885
614702	25821
614706	2896
614707	79581
614714	4597
614723	353
614727	55858
614728	80254
614731	60528
614732	1028
614736	23530
614739	84947
614740	7157
614741	51660
614742	7015
614743	7012
614744	3211
614745	8482
614748	3675
614749	84720
614750	1798
614751	65055
614752	3570
614753	4784
614756	23261
614779	220136
614782	2521
614800	51594
614807	124093
614808	5216
614809	81494
614810	7132
614813	25886
614814	3516
614815	26123
614816	7042
614817	22909
614819	4053
614820	478
614822	124404
614823	4091
614830	84892
614831	2911
614832	152816
614833	25914
614837	84634
614838	26012
614839	6866
614840	6870
614841	2796
614842	3814
614844	23090
614845	22897
614847	6513
614849	7187
614850	148022
614851	51199
614852	22995
614856	649
614857	5826
614858	55717
614859	5193
614861	54084
614862	5190
614863	5190
614866	5828
614867	5828
614868	6789
614869	10518
614870	5192
614871	5192
614872	55670
614873	55670
614874	54919
614876	9409
614877	9409
614878	5336
614879	5191
614880	9394
614881	3300
614882	8504
614883	5194
614885	5194
614886	5824
614887	5195
614889	3460
614890	3593
614891	3594
614892	6772
614893	3394
614895	57716
614896	776
614897	10371
614898	137492
614899	51475
614900	6154
614915	4604
614916	801
614920	8799
614921	5236
614922	55005
614923	10295
614924	124454
614926	23438
614929	121391
614931	3229
614932	87178
614934	87178
614935	23639
614937	8996
614940	128178
614941	128178
614944	283310
614945	340990
614946	10667
614947	123263
614959	57582
614961	5119
614962	3952
614963	3953
614969	114034
614970	79583
614972	5244
614974	340665
614976	1954
614979	80216
614980	23118
615005	57582
615006	6487
615007	5159
615008	8526
615009	55690
615010	103
615011	85007
615018	124872
615021	8706
615023	204219
615024	285848
615025	55526
615026	55065
615028	23086
615030	113612
615031	9895
615032	57680
615033	23259
615034	63982
615035	91574
615040	8989
615041	10329
615042	8818
615043	83636
615048	400916
615058	345193
